SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp,Price_Model1,VehicleWeight,TrafficLevel,RawDemand,NormalizedDemand,Price_Model2,Price_Model3
Others-CCCPS105a,2009,26.14747299,91.72804914,1066,car,low,2,0,2016-10-07 16:30:00,96.39,1.0,0.2,2.9106122448979592,0.10211631894175002,11.23,11.79
Others-CCCPS105a,2009,26.14747299,91.72804914,691,car,low,2,0,2016-10-08 07:57:00,97.45,1.0,0.2,2.7239522150323543,0.08413133885385021,11.01,10.46
Others-CCCPS105a,2009,26.14747299,91.72804914,711,bike,low,2,0,2016-10-08 08:30:00,98.14,0.5,0.2,2.283907416625187,0.04173234779596273,10.5,9.98
Others-CCCPS105a,2009,26.14747299,91.72804914,757,car,low,3,0,2016-10-08 08:57:00,98.85,1.0,0.2,3.556804380288701,0.1643779220087141,11.97,11.37
Others-CCCPS105a,2009,26.14747299,91.72804914,822,car,low,3,0,2016-10-08 09:30:00,99.6,1.0,0.2,3.589158785465406,0.1674953185572834,12.01,11.41
Others-CCCPS105a,2009,26.14747299,91.72804914,891,cycle,average,4,0,2016-10-08 10:04:00,100.42,0.3,0.5,3.6135042309606775,0.16984103956021457,12.04,12.64
Others-CCCPS105a,2009,26.14747299,91.72804914,930,car,average,5,0,2016-10-08 10:30:00,101.31,1.0,0.5,5.0629168740667,0.30949417014302205,13.71,13.02
Others-CCCPS105a,2009,26.14747299,91.72804914,955,car,average,5,0,2016-10-08 10:57:00,102.23,1.0,0.5,5.075360876057741,0.3106931688155487,13.73,13.04
Others-CCCPS105a,2009,26.14747299,91.72804914,987,car,high,8,0,2016-10-08 11:30:00,103.18,1.0,1.0,7.191289198606273,0.5145661070972908,16.17,15.36
Others-CCCPS105a,2009,26.14747299,91.72804914,1047,bike,high,9,0,2016-10-08 12:04:00,104.16,0.5,1.0,7.571154803384769,0.5511667405748394,16.61,15.78
Others-CCCPS105a,2009,26.14747299,91.72804914,1104,car,high,9,0,2016-10-08 12:30:00,105.21,1.0,1.0,8.04952712792434,0.597258647544109,17.17,16.31
Others-CCCPS105a,2009,26.14747299,91.72804914,1201,bike,high,8,0,2016-10-08 13:04:00,106.31,0.5,1.0,6.847809855649578,0.48147134573821004,15.78,16.57
Others-CCCPS105a,2009,26.14747299,91.72804914,1257,car,high,8,0,2016-10-08 13:30:00,107.5,1.0,1.0,7.325684420109508,0.5275152927605786,16.33,15.51
Others-CCCPS105a,2009,26.14747299,91.72804914,1337,car,average,5,0,2016-10-08 14:03:00,108.75,1.0,0.5,5.265505226480837,0.32901386853175596,13.95,13.25
Others-CCCPS105a,2009,26.14747299,91.72804914,1388,car,average,5,0,2016-10-08 14:30:00,110.08,1.0,0.5,5.290890990542559,0.33145982582371036,13.98,13.28
Others-CCCPS105a,2009,26.14747299,91.72804914,1387,car,average,5,0,2016-10-08 14:57:00,111.47,1.0,0.5,5.290393230462917,0.3314118658768092,13.98,13.28
Others-CCCPS105a,2009,26.14747299,91.72804914,1421,bike,low,3,0,2016-10-08 15:30:00,112.85,0.5,0.2,3.437317073170732,0.15286513675511318,11.83,12.42
Others-CCCPS105a,2009,26.14747299,91.72804914,1393,bike,low,2,0,2016-10-08 16:04:00,114.26,0.5,0.2,2.6233797909407666,0.07444103158248981,10.89,11.43
Others-CCCPS105a,2009,26.14747299,91.72804914,1337,car,low,3,0,2016-10-08 16:30:00,115.65,1.0,0.2,3.8455052264808365,0.19219469121133248,12.31,11.69
Others-CCCPS105a,2009,26.14747299,91.72804914,639,car,low,3,1,2016-10-09 08:04:00,116.98,1.0,0.2,3.8980686908909905,0.19725926160408502,12.37,11.75
Others-CCCPS105a,2009,26.14747299,91.72804914,641,car,low,2,1,2016-10-09 08:30:00,117.61,1.0,0.2,3.0990642110502735,0.12027395483849364,11.44,12.01
Others-CCCPS105a,2009,26.14747299,91.72804914,654,car,low,4,1,2016-10-09 09:04:00,118.25,1.0,0.2,4.705535092085615,0.27505988746699456,13.3,12.64
Others-CCCPS105a,2009,26.14747299,91.72804914,673,cycle,average,5,1,2016-10-09 09:30:00,118.9,0.3,0.5,4.704992533598807,0.2750076111248725,13.3,12.64
Others-CCCPS105a,2009,26.14747299,91.72804914,669,bike,low,4,1,2016-10-09 09:57:00,119.57,0.5,0.2,4.263001493280239,0.23242109667460167,12.79,12.15
Others-CCCPS105a,2009,26.14747299,91.72804914,700,car,average,6,1,2016-10-09 10:30:00,120.24,1.0,0.5,6.14843205574913,0.41408522234486717,14.97,14.22
Others-CCCPS105a,2009,26.14747299,91.72804914,755,bike,average,8,1,2016-10-09 11:04:00,120.94,0.5,0.5,7.325808860129419,0.5275272827473039,16.33,15.51
Others-CCCPS105a,2009,26.14747299,91.72804914,812,car,average,8,1,2016-10-09 11:30:00,121.69,1.0,0.5,7.804181184668991,0.5736191897165736,16.88,16.04
Others-CCCPS105a,2009,26.14747299,91.72804914,847,car,average,8,1,2016-10-09 11:57:00,122.5,1.0,0.5,7.821602787456447,0.5752977878581108,16.9,17.74
Others-CCCPS105a,2009,26.14747299,91.72804914,903,car,high,13,1,2016-10-09 12:30:00,123.34,1.0,1.0,11.549477351916378,0.9344842181842655,20.0,19.0
Others-CCCPS105a,2009,26.14747299,91.72804914,946,car,high,12,1,2016-10-09 13:04:00,124.24,1.0,1.0,10.770881035340969,0.8594652692416179,20.0,19.0
Others-CCCPS105a,2009,26.14747299,91.72804914,978,car,high,11,1,2016-10-09 13:30:00,125.18,1.0,1.0,9.986809357889499,0.7839187608830586,19.41,18.44
Others-CCCPS105a,2009,26.14747299,91.72804914,1033,car,average,7,1,2016-10-09 14:03:00,126.15,1.0,0.5,7.114186162269787,0.5071371113223156,16.09,15.29
Others-CCCPS105a,2009,26.14747299,91.72804914,1036,truck,average,7,1,2016-10-09 14:30:00,127.18,1.5,0.5,7.565679442508712,0.5506391811589276,16.61,15.78
Others-CCCPS105a,2009,26.14747299,91.72804914,1046,bike,low,4,1,2016-10-09 15:04:00,128.21,0.5,0.2,4.450657043305127,0.2505019966563036,13.01,13.66
Others-CCCPS105a,2009,26.14747299,91.72804914,1017,car,average,5,1,2016-10-09 15:30:00,129.26,1.0,0.5,5.506222000995521,0.3522072988531116,14.23,13.52
Others-CCCPS105a,2009,26.14747299,91.72804914,968,bike,low,3,1,2016-10-09 16:03:00,130.27,0.5,0.2,3.6118317570930816,0.169679894138627,12.04,12.64
Others-CCCPS105a,2009,26.14747299,91.72804914,911,bike,low,3,1,2016-10-09 16:30:00,131.23,0.5,0.2,3.5834594325535094,0.1669461771652662,12.0,12.6
Others-CCCPS105a,2009,26.14747299,91.72804914,550,car,low,2,0,2016-10-10 08:04:00,132.14,1.0,0.2,2.653768043802887,0.07736898634079989,10.93,11.48
Others-CCCPS105a,2009,26.14747299,91.72804914,629,car,low,2,0,2016-10-10 08:30:00,132.69,1.0,0.2,2.6930910900945744,0.08115782214598412,10.97,11.52
Others-CCCPS105a,2009,26.14747299,91.72804914,751,car,low,3,0,2016-10-10 09:04:00,133.31,1.0,0.2,3.553817819810851,0.1640901623273077,11.97,11.37
Others-CCCPS105a,2009,26.14747299,91.72804914,861,bike,low,2,0,2016-10-10 09:30:00,134.06,0.5,0.2,2.3585714285714285,0.04892633983112262,10.59,11.12
Others-CCCPS105a,2009,26.14747299,91.72804914,983,cycle,low,3,0,2016-10-10 10:03:00,134.92,0.3,0.2,3.0392981582877057,0.11451540401408268,11.37,11.94
Others-CCCPS105a,2009,26.14747299,91.72804914,1071,car,average,4,0,2016-10-10 10:30:00,135.9,1.0,0.5,4.333101045296168,0.23917529599667886,12.87,13.51
Others-CCCPS105a,2009,26.14747299,91.72804914,1112,cycle,average,5,0,2016-10-10 10:57:00,136.96,0.3,0.5,4.523509208561473,0.2575214144847436,13.09,13.74
Others-CCCPS105a,2009,26.14747299,91.72804914,1152,car,average,6,0,2016-10-10 11:30:00,138.07,1.0,0.5,5.973419611747139,0.3972225050144523,14.77,15.51
Others-CCCPS105a,2009,26.14747299,91.72804914,1178,car,average,6,0,2016-10-10 11:57:00,139.22,1.0,0.5,5.986361373817821,0.39846946363388,14.78,14.04
Others-CCCPS105a,2009,26.14747299,91.72804914,1204,car,average,7,0,2016-10-10 12:30:00,140.39,1.0,0.5,6.799303135888503,0.47679764891270127,15.72,16.51
Others-CCCPS105a,2009,26.14747299,91.72804914,1238,car,high,9,0,2016-10-10 13:04:00,141.59,1.0,1.0,8.116226978596318,0.603685280428852,17.24,18.1
Others-CCCPS105a,2009,26.14747299,91.72804914,1236,car,high,8,0,2016-10-10 13:30:00,142.82,1.0,1.0,7.315231458437035,0.5265081338756563,16.32,17.14
Others-CCCPS105a,2009,26.14747299,91.72804914,1214,bike,average,5,0,2016-10-10 14:03:00,144.05,0.5,0.5,4.754280736684918,0.27975660506701594,13.36,14.03
Others-CCCPS105a,2009,26.14747299,91.72804914,1189,truck,average,5,0,2016-10-10 14:30:00,145.26,1.5,0.5,5.641836734693879,0.3652739863863071,14.38,13.66
Others-CCCPS105a,2009,26.14747299,91.72804914,1154,bike,average,5,0,2016-10-10 14:57:00,146.44,0.5,0.5,4.724415131906421,0.276879008252952,13.32,12.65
Others-CCCPS105a,2009,26.14747299,91.72804914,1090,bike,low,3,0,2016-10-10 15:30:00,147.59,0.5,0.2,3.2725584868093582,0.1369903943308603,11.64,12.22
Others-CCCPS105a,2009,26.14747299,91.72804914,1047,car,low,3,0,2016-10-10 15:57:00,148.68,1.0,0.2,3.7011548033847688,0.1782863066100233,12.14,12.75
Others-CCCPS105a,2009,26.14747299,91.72804914,974,car,low,3,0,2016-10-10 16:30:00,149.72,1.0,0.2,3.664818317570931,0.17478523048624545,12.1,11.5
Others-CCCPS105a,2009,26.14747299,91.72804914,756,car,low,3,0,2016-10-11 08:04:00,150.69,1.0,0.2,3.5563066202090594,0.16432996206181302,11.97,11.37
Others-CCCPS105a,2009,26.14747299,91.72804914,817,car,average,2,0,2016-10-11 08:30:00,151.44,1.0,0.5,2.6066699850671977,0.07283101616502102,10.87,11.41
Others-CCCPS105a,2009,26.14747299,91.72804914,896,bike,low,3,0,2016-10-11 08:57:00,152.25,0.5,0.2,3.1759930313588853,0.12768616463205346,11.53,12.11
Others-CCCPS105a,2009,26.14747299,91.72804914,1044,car,low,3,0,2016-10-11 09:30:00,153.15,1.0,0.2,3.699661523145844,0.17814242676932007,12.14,11.53
Others-CCCPS105a,2009,26.14747299,91.72804914,1179,car,low,3,0,2016-10-11 09:57:00,154.19,1.0,0.2,3.7668591338974617,0.18461701960096402,12.22,11.61
Others-CCCPS105a,2009,26.14747299,91.72804914,1303,bike,average,4,0,2016-10-11 10:30:00,155.36,0.5,0.5,3.998581383773022,0.20694381368181736,12.48,13.1
Others-CCCPS105a,2009,26.14747299,91.72804914,1369,car,average,5,0,2016-10-11 10:57:00,156.66,1.0,0.5,5.2814335490293685,0.3305485868325901,13.97,14.67
Others-CCCPS105a,2009,26.14747299,91.72804914,1408,bike,average,6,0,2016-10-11 11:30:00,158.02,0.5,0.5,5.650846192135392,0.3661420614252163,14.39,15.11
Others-CCCPS105a,2009,26.14747299,91.72804914,1453,car,high,9,0,2016-10-11 12:03:00,159.42,1.0,1.0,8.223245395719264,0.6139966690125811,17.37,18.24
Others-CCCPS105a,2009,26.14747299,91.72804914,1459,car,high,9,0,2016-10-11 12:30:00,160.87,1.0,1.0,8.226231956197113,0.6142844286939874,17.37,18.24
Others-CCCPS105a,2009,26.14747299,91.72804914,1474,bike,high,9,0,2016-10-11 13:04:00,162.32,0.5,1.0,7.783698357391738,0.5716456379015946,16.86,17.7
Others-CCCPS105a,2009,26.14747299,91.72804914,1469,bike,high,9,0,2016-10-11 13:31:00,163.79,0.5,1.0,7.78120955699353,0.5714058381670893,16.86,17.7
Others-CCCPS105a,2009,26.14747299,91.72804914,1462,bike,average,5,0,2016-10-11 14:04:00,165.25,0.5,0.5,4.877725236436039,0.29165067189848043,13.5,14.18
Others-CCCPS105a,2009,26.14747299,91.72804914,1417,truck,average,4,0,2016-10-11 14:30:00,166.7,1.5,0.5,4.955326032852166,0.2991276276203566,13.59,14.27
Others-CCCPS105a,2009,26.14747299,91.72804914,1380,car,low,2,0,2016-10-11 15:03:00,168.12,1.0,0.2,3.0669089099054254,0.11717574226868477,11.41,11.98
Others-CCCPS105a,2009,26.14747299,91.72804914,1296,car,low,3,0,2016-10-11 15:33:00,169.49,1.0,0.2,3.82509706321553,0.19022833338838874,12.28,11.67
Others-CCCPS105a,2009,26.14747299,91.72804914,1221,car,low,2,0,2016-10-11 16:01:00,170.78,1.0,0.2,2.987765057242409,0.10955011071141527,11.31,11.88
Others-CCCPS105a,2009,26.14747299,91.72804914,1136,car,average,3,0,2016-10-11 16:26:00,172.0,1.0,0.5,3.5654554504728724,0.16521146588585464,11.98,11.38
Others-CCCPS105a,2009,26.14747299,91.72804914,780,car,low,2,0,2016-10-12 08:04:00,173.13,1.0,0.2,2.768252862120458,0.08839977412804512,11.06,10.51
Others-CCCPS105a,2009,26.14747299,91.72804914,836,car,average,3,0,2016-10-12 08:31:00,173.9,1.0,0.5,3.4161274265803887,0.15082348181553482,11.81,11.22
Others-CCCPS105a,2009,26.14747299,91.72804914,931,cycle,low,3,0,2016-10-12 09:03:00,174.73,0.3,0.2,3.0134146341463417,0.11202148677522723,11.34,11.91
Others-CCCPS105a,2009,26.14747299,91.72804914,1024,car,low,3,0,2016-10-12 09:26:00,175.66,1.0,0.2,3.6897063215530115,0.17718322783129875,12.13,12.74
Others-CCCPS105a,2009,26.14747299,91.72804914,1151,car,low,4,0,2016-10-12 10:01:00,176.68,1.0,0.2,4.552921851667497,0.2603553677471277,13.12,12.46
Others-CCCPS105a,2009,26.14747299,91.72804914,1250,car,average,5,0,2016-10-12 10:31:00,177.83,1.0,0.5,5.222200099552016,0.3248413531513632,13.9,13.2
Others-CCCPS105a,2009,26.14747299,91.72804914,1293,car,average,6,0,2016-10-12 11:04:00,179.07,1.0,0.5,6.043603782976606,0.40398485752750257,14.85,15.59
Others-CCCPS105a,2009,26.14747299,91.72804914,1338,bike,high,9,0,2016-10-12 11:31:00,180.36,0.5,1.0,7.716002986560478,0.5651230851230495,16.78,15.94
Others-CCCPS105a,2009,26.14747299,91.72804914,1376,car,high,10,0,2016-10-12 12:04:00,181.69,1.0,1.0,8.98491786958686,0.6873849797605925,18.25,19.16
Others-CCCPS105a,2009,26.14747299,91.72804914,1404,car,high,10,0,2016-10-12 12:31:00,183.06,1.0,1.0,8.998855151816825,0.6887278582738223,18.26,19.17
Others-CCCPS105a,2009,26.14747299,91.72804914,1431,car,high,9,0,2016-10-12 13:04:00,184.46,1.0,1.0,8.212294673967149,0.6129415501807577,17.36,18.23
Others-CCCPS105a,2009,26.14747299,91.72804914,1403,car,high,9,0,2016-10-12 13:34:00,185.88,1.0,1.0,8.198357391737183,0.6115986716675277,17.34,16.47
Others-CCCPS105a,2009,26.14747299,91.72804914,1369,truck,average,5,0,2016-10-12 14:03:00,187.28,1.5,0.5,5.731433549029369,0.37390677682849893,14.49,13.77
Others-CCCPS105a,2009,26.14747299,91.72804914,1335,car,average,5,0,2016-10-12 14:34:00,188.64,1.0,0.5,5.264509706321554,0.3289179486379538,13.95,13.25
Others-CCCPS105a,2009,26.14747299,91.72804914,1294,truck,average,4,0,2016-10-12 15:01:00,189.97,1.5,0.5,4.894101543056248,0.2932285541515255,13.52,12.84
Others-CCCPS105a,2009,26.14747299,91.72804914,1231,car,low,3,0,2016-10-12 15:30:00,191.26,1.0,0.2,3.7927426580388253,0.18711093683981944,12.25,12.86
Others-CCCPS105a,2009,26.14747299,91.72804914,1184,car,low,3,0,2016-10-12 15:57:00,192.48,1.0,0.2,3.7693479342956695,0.18485681933546932,12.22,11.61
Others-CCCPS105a,2009,26.14747299,91.72804914,1075,car,low,2,0,2016-10-12 16:31:00,193.66,1.0,0.2,2.9150920856147335,0.1025479584638596,11.23,10.67
Others-CCCPS105a,2009,26.14747299,91.72804914,717,car,average,3,0,2016-10-13 07:57:00,194.73,1.0,0.5,3.3568939771030366,0.14511624813430793,11.74,11.15
Others-CCCPS105a,2009,26.14747299,91.72804914,782,bike,low,2,0,2016-10-13 08:31:00,195.45,0.5,0.2,2.3192483822797416,0.04513750402593844,10.54,11.07
Others-CCCPS105a,2009,26.14747299,91.72804914,871,car,low,3,0,2016-10-13 09:04:00,196.23,1.0,0.2,3.613549029367845,0.16984535595543565,12.04,12.64
Others-CCCPS105a,2009,26.14747299,91.72804914,932,truck,low,3,0,2016-10-13 09:31:00,197.09,1.5,0.2,4.093912394225983,0.21612910271230948,12.59,11.96
Others-CCCPS105a,2009,26.14747299,91.72804914,1052,bike,low,3,0,2016-10-13 09:57:00,198.02,0.5,0.2,3.253643603782977,0.13516791634861977,11.62,12.2
Others-CCCPS105a,2009,26.14747299,91.72804914,1165,truck,average,5,0,2016-10-13 10:31:00,199.07,1.5,0.5,5.629890492782479,0.36412294766068143,14.37,13.65
Others-CCCPS105a,2009,26.14747299,91.72804914,1237,car,average,6,0,2016-10-13 11:04:00,200.23,1.0,0.5,6.015729218516676,0.4012991005010429,14.82,15.56
Others-CCCPS105a,2009,26.14747299,91.72804914,1293,car,high,9,0,2016-10-13 11:31:00,201.46,1.0,1.0,8.143603782976605,0.6063230775084104,17.28,16.42
Others-CCCPS105a,2009,26.14747299,91.72804914,1334,cycle,average,5,0,2016-10-13 11:57:00,202.75,0.3,0.5,4.6340119462419125,0.26816852269678043,13.22,13.88
Others-CCCPS105a,2009,26.14747299,91.72804914,1355,bike,high,10,0,2016-10-13 12:31:00,204.07,0.5,1.0,8.524464907914385,0.6430196308797612,17.72,18.61
Others-CCCPS105a,2009,26.14747299,91.72804914,1376,car,high,9,0,2016-10-13 13:04:00,205.42,1.0,1.0,8.18491786958686,0.610303753101199,17.32,18.19
Others-CCCPS105a,2009,26.14747299,91.72804914,1372,bike,high,9,0,2016-10-13 13:31:00,206.79,0.5,1.0,7.732926829268293,0.5667537233176858,16.8,15.96
Others-CCCPS105a,2009,26.14747299,91.72804914,1371,car,high,9,0,2016-10-13 13:57:00,208.16,1.0,1.0,8.182429069188652,0.6100639533666937,17.32,16.45
Others-CCCPS105a,2009,26.14747299,91.72804914,1353,bike,average,5,0,2016-10-13 14:31:00,209.52,0.5,0.5,4.823469387755102,0.2864230376862641,13.44,14.11
Others-CCCPS105a,2009,26.14747299,91.72804914,1288,truck,average,4,0,2016-10-13 15:04:00,210.87,1.5,0.5,4.891114982578397,0.292940794470119,13.52,12.84
Others-CCCPS105a,2009,26.14747299,91.72804914,1252,car,low,3,0,2016-10-13 15:31:00,212.15,1.0,0.2,3.8031956197112993,0.18811809572474184,12.26,12.87
Others-CCCPS105a,2009,26.14747299,91.72804914,1205,car,low,2,0,2016-10-13 16:04:00,213.4,1.0,0.2,2.9798008959681432,0.1087827515609982,11.31,10.74
Others-CCCPS105a,2009,26.14747299,91.72804914,1133,bike,low,2,0,2016-10-13 16:31:00,214.6,0.5,0.2,2.4939621702339476,0.06197144538821265,10.74,11.28
Others-CCCPS105a,2009,26.14747299,91.72804914,699,car,average,3,0,2016-10-14 08:01:00,215.73,1.0,0.5,3.347934295669488,0.14425296909008878,11.73,11.14
Others-CCCPS105a,2009,26.14747299,91.72804914,761,car,average,2,0,2016-10-14 08:27:00,216.42,1.0,0.5,2.578795420607267,0.0701452591385613,10.84,11.38
Others-CCCPS105a,2009,26.14747299,91.72804914,858,car,low,3,0,2016-10-14 09:01:00,217.18,1.0,0.2,3.607078148332504,0.1692218766457218,12.03,12.63
Others-CCCPS105a,2009,26.14747299,91.72804914,955,car,low,3,0,2016-10-14 09:27:00,218.03,1.0,0.2,3.6553608760577405,0.17387399149512522,12.09,12.69
Others-CCCPS105a,2009,26.14747299,91.72804914,1052,car,low,4,0,2016-10-14 10:01:00,218.99,1.0,0.2,4.503643603782977,0.25560733300392213,13.07,12.42
Others-CCCPS105a,2009,26.14747299,91.72804914,1102,car,low,4,0,2016-10-14 10:27:00,220.03,1.0,0.2,4.528531607765058,0.25800533034897544,13.1,13.76
Others-CCCPS105a,2009,26.14747299,91.72804914,1150,bike,average,6,0,2016-10-14 11:01:00,221.13,0.5,0.5,5.5224240915878555,0.3537683951247413,14.25,14.96
Others-CCCPS105a,2009,26.14747299,91.72804914,1193,car,high,9,0,2016-10-14 11:27:00,222.27,1.0,1.0,8.093827775012445,0.6015270828183039,17.22,16.36
Others-CCCPS105a,2009,26.14747299,91.72804914,1225,bike,high,9,0,2016-10-14 12:01:00,223.46,0.5,1.0,7.659756097560976,0.5597036111232291,16.72,17.56
Others-CCCPS105a,2009,26.14747299,91.72804914,1233,car,high,10,0,2016-10-14 12:27:00,224.68,1.0,1.0,8.913738178198109,0.68052670735374,18.17,17.26
Others-CCCPS105a,2009,26.14747299,91.72804914,1248,car,high,8,0,2016-10-14 13:01:00,225.91,1.0,1.0,7.321204579392734,0.5270836532384691,16.33,17.15
Others-CCCPS105a,2009,26.14747299,91.72804914,1260,car,high,8,0,2016-10-14 13:27:00,227.15,1.0,1.0,7.327177700348433,0.5276591726012818,16.33,17.15
Others-CCCPS105a,2009,26.14747299,91.72804914,1247,cycle,average,4,0,2016-10-14 14:01:00,228.41,0.3,0.5,3.7907068193130917,0.18691478065699413,12.24,12.85
Others-CCCPS105a,2009,26.14747299,91.72804914,1219,car,average,5,0,2016-10-14 14:34:00,229.65,1.0,0.5,5.206769537083127,0.3233545947974302,13.88,13.19
Others-CCCPS105a,2009,26.14747299,91.72804914,1184,car,low,3,0,2016-10-14 15:01:00,230.86,1.0,0.2,3.7693479342956695,0.18485681933546932,12.22,12.83
Others-CCCPS105a,2009,26.14747299,91.72804914,1126,bike,low,3,0,2016-10-14 15:27:00,232.04,0.5,0.2,3.2904778496764564,0.13871695241929868,11.66,12.24
Others-CCCPS105a,2009,26.14747299,91.72804914,1048,cycle,low,2,0,2016-10-14 16:01:00,233.16,0.3,0.2,2.2716525634644102,0.04055157390325846,10.49,11.01
Others-CCCPS105a,2009,26.14747299,91.72804914,986,car,low,2,0,2016-10-14 16:34:00,234.2,1.0,0.2,2.87079143852663,0.09827952318966474,11.18,11.74
Others-CCCPS105a,2009,26.14747299,91.72804914,606,car,low,2,0,2016-10-15 08:01:00,235.19,1.0,0.2,2.681642608262817,0.08005474336725958,10.96,10.41
Others-CCCPS105a,2009,26.14747299,91.72804914,631,bike,low,2,0,2016-10-15 08:34:00,235.79,0.5,0.2,2.244086610253858,0.037895552043877435,10.45,10.97
Others-CCCPS105a,2009,26.14747299,91.72804914,683,car,low,2,0,2016-10-15 09:01:00,236.42,1.0,0.2,2.7199701343952216,0.0837476592786417,11.0,11.55
Others-CCCPS105a,2009,26.14747299,91.72804914,760,car,low,3,0,2016-10-15 09:27:00,237.1,1.0,0.2,3.558297660527626,0.1645218018494173,11.97,11.37
Others-CCCPS105a,2009,26.14747299,91.72804914,875,car,low,3,0,2016-10-15 10:01:00,237.85,1.0,0.2,3.615540069686411,0.17003719574303988,12.04,12.64
Others-CCCPS105a,2009,26.14747299,91.72804914,919,bike,low,4,0,2016-10-15 10:27:00,238.72,0.5,0.2,3.9874415131906424,0.20587047007017148,12.47,11.85
Others-CCCPS105a,2009,26.14747299,91.72804914,953,bike,average,6,0,2016-10-15 11:01:00,239.64,0.5,0.5,5.424365355898458,0.34432028558523126,14.13,13.42
Others-CCCPS105a,2009,26.14747299,91.72804914,1000,truck,average,6,0,2016-10-15 11:27:00,240.59,1.5,0.5,6.347760079641613,0.433290783081399,15.2,14.44
Others-CCCPS105a,2009,26.14747299,91.72804914,1062,car,high,9,0,2016-10-15 12:01:00,241.58,1.0,1.0,8.028621204579393,0.5952443297742641,17.14,16.28
Others-CCCPS105a,2009,26.14747299,91.72804914,1123,bike,high,10,0,2016-10-15 12:27:00,242.64,0.5,1.0,8.40898456943753,0.6318929231987137,17.58,16.7
Others-CCCPS105a,2009,26.14747299,91.72804914,1191,car,high,8,0,2016-10-15 13:01:00,243.76,1.0,1.0,7.2928322548531614,0.5243499362651083,16.29,15.48
Others-CCCPS105a,2009,26.14747299,91.72804914,1285,car,average,6,0,2016-10-15 13:34:00,244.94,1.0,0.5,6.039621702339473,0.40360117795229405,14.84,15.58
Others-CCCPS105a,2009,26.14747299,91.72804914,1358,cycle,average,5,0,2016-10-15 14:01:00,246.22,0.3,0.5,4.64595818815331,0.26931956142240593,13.23,13.89
Others-CCCPS105a,2009,26.14747299,91.72804914,1401,car,average,5,0,2016-10-15 14:27:00,247.58,1.0,0.5,5.2973618715779,0.3320833051334242,13.98,13.28
Others-CCCPS105a,2009,26.14747299,91.72804914,1413,car,low,3,0,2016-10-15 15:01:00,248.97,1.0,0.2,3.883334992533599,0.19583964717581348,12.35,11.73
Others-CCCPS105a,2009,26.14747299,91.72804914,1413,car,low,3,0,2016-10-15 15:27:00,250.38,1.0,0.2,3.883334992533599,0.19583964717581348,12.35,12.97
Others-CCCPS105a,2009,26.14747299,91.72804914,1402,bike,low,2,0,2016-10-15 16:01:00,251.78,0.5,0.2,2.6278596316575413,0.07487267110459943,10.9,11.44
Others-CCCPS105a,2009,26.14747299,91.72804914,1363,truck,low,3,0,2016-10-15 16:27:00,253.18,1.5,0.2,4.308446988551518,0.236799839826669,12.84,12.2
Others-CCCPS105a,2009,26.14747299,91.72804914,689,bike,low,3,1,2016-10-16 08:04:00,254.54,0.5,0.2,3.4729566948730715,0.1562990689532295,11.88,12.47
Others-CCCPS105a,2009,26.14747299,91.72804914,746,car,average,4,1,2016-10-16 08:27:00,255.22,1.0,0.5,4.5713290194126435,0.2621289265835291,13.15,12.49
Others-CCCPS105a,2009,26.14747299,91.72804914,942,cycle,low,3,1,2016-10-16 09:01:00,255.97,0.3,0.2,3.418889995022399,0.1510896595208357,11.81,12.4
Others-CCCPS105a,2009,26.14747299,91.72804914,1111,bike,low,4,1,2016-10-16 09:27:00,256.9,0.5,0.2,4.483011448481832,0.253619393204873,13.04,13.69
Others-CCCPS105a,2009,26.14747299,91.72804914,1190,car,low,6,1,2016-10-16 10:04:00,258.01,1.0,0.2,6.5723344947735205,0.4549288723247531,15.46,14.69
Others-CCCPS105a,2009,26.14747299,91.72804914,1207,cycle,average,7,1,2016-10-16 10:34:00,259.19,0.3,0.5,6.570796416127427,0.4547806760888287,15.46,14.69
Others-CCCPS105a,2009,26.14747299,91.72804914,1219,bike,average,8,1,2016-10-16 11:01:00,260.4,0.5,0.5,7.556769537083127,0.5497806981093987,16.6,17.43
Others-CCCPS105a,2009,26.14747299,91.72804914,1301,car,average,8,1,2016-10-16 11:27:00,261.61,1.0,0.5,8.047585863613739,0.5970716037511948,17.16,18.02
Others-CCCPS105a,2009,26.14747299,91.72804914,1373,bike,high,13,1,2016-10-16 12:01:00,262.9,0.5,1.0,11.333424589347935,0.9136672032318578,20.0,20.0
Others-CCCPS105a,2009,26.14747299,91.72804914,1408,cycle,high,14,1,2016-10-16 12:27:00,264.27,0.3,1.0,11.970846192135392,0.9750837520344249,20.0,20.0
Others-CCCPS105a,2009,26.14747299,91.72804914,1449,car,high,12,1,2016-10-16 13:01:00,265.67,1.0,1.0,11.0212543554007,0.8835891225328544,20.0,19.0
Others-CCCPS105a,2009,26.14747299,91.72804914,1404,cycle,high,12,1,2016-10-16 13:27:00,267.11,0.3,1.0,10.368855151816826,0.8207294589280337,19.85,18.86
Others-CCCPS105a,2009,26.14747299,91.72804914,1350,bike,average,7,1,2016-10-16 14:01:00,268.51,0.5,0.5,6.8219761075161784,0.47898222449404476,15.75,14.96
